GRID_ID,Tarih,Target,Negative_Type,Varyant,Bolge,M_T_Celsius,M_Dewpoint_C,M_Wind_Speed,M_RH_Percent,M_SurfPressure,M_Soil_L1,M_VPD_kPa,FWI_FFMC,FWI_DMC,FWI_DC,FWI_ISI,FWI_BUI,FWI_Final,M_Precip_7Day,M_Precip_30Day,M_Precip_90Day,M_Days_Since_Rain,pixel_count,elevation,slope_mean,northness,eastness,perc_tree,perc_shrub_grass,perc_agri,perc_water,NDVI,ERA5_lat,ERA5_lon,u10,v10,wind_sin,wind_cos,chimney_index,chimney_effect,days_since_last_fire,twi_proxy,dist_road_all,dist_road_forest,dist_settlement,log_dist_road,log_dist_forest,log_dist_settlement,I_FWI_x_NDVI,I_FWI_x_Wind,I_VPD_x_DryDays,I_Dewpoint_x_Wind,I_FWI_x_NDVI_CON,I_Wind_x_RoadDist,T_month_sin,T_month_cos,T_doy_sin,T_doy_cos,year
882c3222dbfffff,2016-07-02,1,POZITIF,-,CON,36.285064697265625,7.429107666015625,1.5413647890090942,17.097618103027344,91312.9375,0.1949615478515625,5.002786159515381,97.36808922983354,161.6491020876728,489.24224649595106,12.881710090259851,177.05096903567897,44.912434337543104,0.050909982033772394,22.004924766923068,133.75561462782207,13.0,51.0,934.352710658631,16.802737344717908,0.2481031813658552,-0.1970822782844401,0.1680304105431485,0.8309290827341573,0.0,0.0,0.2393,37.59999999999993,41.90000000000023,0.5988012949625651,-1.0840793053309123,-0.87534241165006,0.48350352880476155,0.29247324046506884,4.914351039893073,3105,5.125947346238182,458.70785072157736,458.70785072157736,1866.4116934017356,6.13059118059017,6.13059118059017,7.532308629892561,34.16488880056904,69.22644487657193,65.03622007369995,11.450964970154018,10.747545536974066,0.21616227181902772,-0.4999999999999997,-0.8660254037844388,-0.02581844022713239,-0.9996666485105112,2016
882c338a47fffff,2020-08-28,0,Tip2_Kirilma_Noktasi,a,CON,32.374908447265625,0.884429931640625,1.8012285232543945,13.410072326660156,86743.375,0.1141204833984375,4.205187797546387,96.82871644184783,108.1479912709135,707.1467051081356,12.144749333858883,156.4709775359839,42.13809373448925,14.10005673917476,17.97405558178434,43.34281328340876,6.0,74.0,1234.795354674414,18.73271251410721,-0.2785772764828322,0.3782712145805575,0.8446999816253891,0.1553000183746111,0.0,0.0,0.49760000000000004,38.19999999999994,41.90000000000023,-0.0004169146219889323,-0.1950142780939738,-0.9999977147698242,-0.00213786228022837,-0.37767479029224194,-7.074873270370296,4623,5.382528336926691,1004.7566757593365,1004.7566757593365,2471.492718184832,6.9134954484010445,6.9134954484010445,7.812982118370116,21.1701782922074,75.90033635012934,25.23112678527832,1.593060419691028,20.967915442281853,0.22761477971385458,-0.8660254037844385,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785,2020
882c14b4e7fffff,2018-10-01,0,Tip2_Kirilma_Noktasi,a,CON,24.995513916015625,3.392974853515625,2.0247442722320557,24.603071212768555,83435.1875,0.1009063720703125,2.3877689838409424,94.89112555773187,174.7586683193967,1023.6871853135233,9.445061170794864,244.96807660332325,38.132250775604234,0.020181100291665643,5.150721453850565,6.780260180639743,12.0,75.0,1469.6209783145591,31.754307323574015,0.1940320351954013,-0.192934152773873,0.3307956253110069,0.6691721908682116,0.0,0.0,0.4178,37.59999999999993,42.800000000000246,-0.08365654945373535,-0.2390361229578654,-0.9438658585372193,-0.33032898917260956,0.11800955369586154,3.747311635176197,3926,4.7956485245711145,3921.9470371598445,3921.9470371598445,3922.2358150124473,8.274598445521896,8.274598445521896,8.274672055290665,22.200596401556787,77.20805634522104,28.65322780609131,6.86990640048316,15.931654374047449,0.21831072084955588,-0.8660254037844386,0.5000000000000001,-0.9999907397361901,0.004303538296243821,2018
882c34624dfffff,2020-07-16,0,Tip2_Kirilma_Noktasi,b,CON,35.963287353515625,4.796051025390625,0.40019696950912476,14.50436782836914,90516.4375,0.132781982421875,5.069070816040039,97.13311270518872,198.43418045624574,537.978496141753,11.786980548769636,206.4733462711663,43.383539412462724,1.9426974389934912,10.067775524839817,120.96879711296788,3.0,72.0,976.96872598328,11.982710972889771,0.5401163918893871,-0.0854496349828413,0.5193360950369159,0.4490313981948455,0.0305153551751759,0.0,0.5672,38.39999999999994,40.000000000000206,0.44646326700846356,-0.7280275026957194,-0.8524693089026256,0.5227772732044497,0.3552037658447641,4.256304062599824,4580,5.821997486725749,383.41574181468513,543.0545278836878,2551.5585115276244,5.951724627908748,6.299049476913051,7.844851472999447,18.776395857713865,17.361960999447255,15.207212448120117,1.9193650859724585,24.60714355474886,0.05756801238968437,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,-0.9646141756912435,2020
882c3380b5fffff,2023-09-11,0,Tip2_Kirilma_Noktasi,b,CON,25.480133056640625,-0.243499755859375,4.2823638916015625,18.40951919555664,82751.0,0.1133880615234375,2.6594510078430176,95.1453963469167,406.21341472141853,900.5549186803206,10.958077788774265,405.3457108336177,42.38529827949251,0.5825763622997329,1.8514517284347676,13.063160416699247,48.0,76.0,1611.0281808229806,24.34749570385303,-0.5166328280143787,0.1736848155304464,0.3181655657343828,0.6818344342656172,0.0,0.0,0.49905000000000005,38.29999999999994,42.000000000000234,0.49733606974283856,1.029727300008138,0.9004741303716413,0.4349095774197626,-0.0682898816893727,-1.6626876010486336,5732,5.121458860824929,734.2536975841656,734.2536975841656,868.9927130293362,6.600215606437665,6.600215606437665,6.768484835785203,21.232915173111774,181.50927088686055,127.65364837646484,-1.0427545621059835,21.15238310638074,0.5634529483577073,-1.0,-1.8369701987210297e-16,-0.9427611433904206,-0.33346877891818705,2023
882c334947fffff,2019-07-29,0,Tip4_Mevsim_Ici,b,CON,34.112701416015625,5.639801025390625,2.571906805038452,17.038877487182617,88306.4375,0.1285858154296875,4.440684795379639,97.4869456974142,470.4567483913705,719.8782010578725,13.78442561267085,466.05325418751147,49.03866195480369,0.009051678091054782,0.04642201748356456,79.76801423152938,58.0,76.0,1049.4289005924954,17.761263600356944,0.4445611936247517,0.3209320741344569,0.0859609367456327,0.8939995767839267,0.0012573215353292,0.0,0.30460000000000004,37.49999999999993,42.40000000000024,-0.12248865763346355,0.5185491641362509,0.9732171671875095,-0.22988768016472544,0.2101374625550924,3.7323068647511333,30,5.466053387139506,961.0517945233254,1666.0911084611146,1483.2193841933936,6.869068289677198,7.41883553540315,7.302644245815519,34.10148552337049,126.12286839153987,257.55971813201904,14.505042636264989,14.937176431433207,0.32683752515051,-0.4999999999999997,-0.8660254037844388,-0.455906693508459,-0.8900275764346766,2019
882d034cc7fffff,2020-02-18,1,POZITIF,-,BLK,5.890777587890625,-0.148040771484375,1.2571930885314941,65.1088638305664,93235.0,0.4105377197265625,0.323811411857605,73.46662376284799,1.618351392039978,2.6237937011718744,0.7566163315473116,1.4219514279316516,0.21429328420382293,14.245917398715392,129.96913391829003,249.99148164771032,5.0,74.0,454.15912495233954,24.123078815587476,0.6783247040306312,0.3700295776116645,0.9106329001902695,0.0463784164428717,0.0032184121919958,0.0295314846561915,0.70225,40.699999999999974,36.10000000000015,-0.1030426025390625,0.8247330983479818,0.9922851361347569,-0.12397664540560448,0.28307842849280995,6.828723241524698,4431,5.105231643639087,222.6643749488055,222.6643749488055,1883.343263382122,5.4101466021205535,5.4101466021205535,7.541334637787452,0.06380582537168827,0.2694080358197614,1.619057059288025,-0.18611583473102655,0.15048745883213466,0.19612548145398104,0.8660254037844386,0.5000000000000001,0.7469720876965552,0.6648553979642865,2020
882d3500e3fffff,2017-08-27,1,POZITIF,-,BLK,25.599761962890625,16.198883056640625,3.529470443725586,56.09712219238281,101085.625,0.2202301025390625,1.4412106275558472,87.02003094559296,31.002649779056156,425.81084961881425,3.3419452265499348,52.45700877669182,9.834844956610043,19.84449279308319,40.26999220059952,228.52100005437387,4.0,78.0,22.261122326718876,1.364244845092825,0.2184715638691119,0.017018224419211,0.9785690736448072,0.0184549659879823,0.0,0.0025109665598335,0.71445,40.799999999999976,30.600000000000072,-1.0350126028060913,-1.2190265258153279,-0.7622971394723826,-0.6472272175613621,-0.1543736861929483,-0.21060350560670715,89,8.053013172619494,200.5273159431459,1915.2853525542494,2940.783103323296,5.305924935192185,7.558143878837373,7.986771174216322,2.8083399773599975,34.71179459297879,5.764842510223389,57.17347896978026,7.026504979250046,0.5597070183991999,-0.8660254037844385,-0.5000000000000004,-0.8263541987239094,-0.5631507242749187,2017
882c200b23fffff,2016-04-20,1,POZITIF,-,BLK,24.956451416015625,7.079010009765625,0.9150164723396301,31.881141662597656,91616.375,0.36224365234375,2.1522629261016846,87.32143508391962,12.811645125533921,19.807036743164065,3.058018147850504,12.58576751536988,3.687514632791239,36.497714781202376,140.04649705265183,464.44570451264735,4.0,75.0,987.5599126207352,24.74717737728073,0.5891084995983068,-0.2567083018685463,0.8880823504637708,0.1119176495362293,0.0,0.0,0.685,41.09999999999998,41.10000000000022,-1.0297616322835286,1.9013595581054688,0.8793193631253089,-0.4762325667495884,-0.5062812333657303,-12.529031484890186,3032,5.089794131953345,271.90663829847404,271.90663829847404,1772.3483329620904,5.609129752440335,5.609129752440335,7.480624752069077,1.1615671093292401,3.3741366309974063,8.609051704406738,6.477410766792673,2.525947523461999,0.13844734581005497,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,2016
882d31b625fffff,2020-08-25,1,POZITIF,-,BLK,26.421539306640625,16.867584228515625,2.666916608810425,55.759239196777344,95299.3125,0.13336181640625,1.5245883464813232,87.44477100099016,92.06925830031355,571.9861369146772,3.399588495769542,131.3014518629758,16.542290314117036,4.798709892638726,8.428915988391964,152.906374114973,3.0,48.0,530.2355692786787,20.365557014252417,0.2961779497591922,-0.0266705808797015,0.838697937282843,0.1527037427980823,9.345999912037644e-05,0.0,0.8051,41.19999999999998,31.80000000000009,0.7343482971191406,-0.665164033571879,-0.6713314840712412,0.7411572292669787,0.2374192292565094,4.835174849703308,4620,4.859491272751375,338.3110302276082,499.4818756580344,744.8959782388887,5.826917180037524,6.215571385628128,6.614586151123132,3.22409238222141,44.11690878648254,4.57376503944397,44.984440529537096,13.318197931895627,0.3906472773111576,-0.8660254037844385,-0.5000000000000004,-0.8165380514459157,-0.5772916165517278,2020
882d014847fffff,2015-02-01,1,POZITIF,-,BLK,14.684234619140625,2.679595947265625,8.047174453735352,44.327552795410156,94231.4375,0.382171630859375,0.9302785992622375,86.27709338439054,7.93873332749643,21.405788574218754,3.7769320924792873,8.238741154344293,3.60820833753444,2.363299829652533,63.93582920363406,245.82833387717255,4.0,72.0,592.6620100709284,26.959008272393312,0.4436828532150216,-0.4948686858105956,0.932479195183632,0.0663266051718173,0.0,0.0,0.4606,41.59999999999999,35.40000000000014,3.0016459226608276,6.527120590209961,0.9085342866366227,0.41781030385293655,-0.26422990072562647,-7.123376079475827,2588,4.950747027325127,190.39498508721985,234.2651655342335,1978.8503226938014,5.254339277459398,5.460713241995465,7.590776526232075,1.946267577266077,29.035881957562047,3.72111439704895,21.563176053168718,1.661940760268363,1.2866546083832262,0.8660254037844386,0.5000000000000001,0.5234156073655503,0.8520775211013093,2015
882d1d99d9fffff,2020-05-18,0,Tip1_Zit_Mevsim,a,BLK,22.734771728515625,13.846099853515625,2.7694196701049805,57.24740219116211,96045.3125,0.222991943359375,1.1819736957550049,88.24535840409163,36.60786046610315,134.00895217820226,3.8322049213793403,43.504734170648234,9.86876756225328,0.25262422824744135,49.48313477181364,218.73155242064968,11.0,78.0,450.4338550193626,25.285830371127087,-0.5767577126713342,-0.1664396758431849,0.9950981155272792,0.0049018844727208,0.0,0.0,0.9167000000000001,40.99999999999998,36.70000000000016,0.08851687113444011,-0.42715660730997723,-0.9791968604292254,0.20291256374494943,0.045945821898691314,1.1617782587923249,4521,5.104533328107086,27.336951310919417,27.336951310919417,1675.092913734511,3.3441666529966754,3.3441666529966754,7.4242207172944985,0.8220683379356976,27.330759006598214,13.001710653305054,38.34566128856386,9.046699224317583,0.6375030912303032,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,2020
882d35b105fffff,2009-07-18,0,Tip6_Bolgesel_Referans,a,BLK,28.497711181640625,19.534820556640625,3.918671131134033,58.387813568115234,99527.0625,0.240203857421875,1.6190729141235352,83.99900501046278,18.422999690849323,458.57336420833894,2.2416658591547596,33.483076511306486,5.121947470547747,31.906121850013733,44.6944894156768,110.33153026367654,2.0,80.0,36.85113111802264,4.440751357929157,-0.2683787386189372,-0.4086545718630435,0.9507904725012322,0.0156035798138074,0.008904068482762,0.0,0.84775,41.19999999999998,30.200000000000067,-0.020907084147135418,-0.24823645750681558,-0.3968249931512215,-0.02559695496119532,-0.005688288695348653,-0.03666373157872658,564,6.9246305923531075,95.5332796192936,152.9178789706445,1282.8010557869607,4.569887815413328,5.036419206746076,7.157580531269426,0.7798165023908945,20.07122768802044,3.2381458282470703,76.55053736719128,4.3421309681568525,0.7035457914053586,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445,2009
882d045197fffff,2025-07-21,0,Tip2_Kirilma_Noktasi,a,BLK,28.067047119140625,7.646636962890625,2.3015499114990234,27.59689712524414,91541.0,0.1475372314453125,2.7474892139434814,92.74599698564342,250.35705467247712,546.3441657943802,7.110836626585665,249.89106462810435,31.645085112691653,2.5957989911257755,7.399508780159522,109.40245076603605,2.0,82.0,626.6849289149876,16.826310977131577,-0.3612852177456392,-0.4280965140360575,0.9953545545170466,0.0025406854503069,0.0,0.0,0.48900000000000005,41.09999999999998,32.800000000000104,1.0032087961832683,-0.7323102156321207,-0.5895945880357631,0.8076993387139417,-0.03940644362763962,-0.6630650749814693,6411,5.599360027704195,402.51810742845885,1880.4508060393493,1104.7500442762896,6.0002213626100716,7.539798463552611,7.008279156790298,16.170638492585432,72.83274284049453,5.494978427886963,17.59911662520608,15.47444662010622,0.32878244733690504,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,-0.9441875088341994,2025
882d005429fffff,2020-09-16,0,Tip1_Zit_Mevsim,a,BLK,25.101959228515625,4.846099853515625,2.792926788330078,27.077688217163086,91179.125,0.1501007080078125,2.324082851409912,93.46806496304835,110.48224069763384,567.6890984667549,8.063975139356033,148.6431030239981,31.783011670571693,1.9485967661021277,15.449675782409031,116.87943792840815,3.0,64.0,525.7051010348272,18.25631189433077,-0.299604448585496,0.2334450809989406,0.6692509367342521,0.2855354520895405,0.0255467558649046,9.500536314589214e-05,0.4801,41.09999999999998,34.300000000000125,-1.2228355407714844,-0.7593358357747396,-0.5275305909965131,-0.8495360354704617,0.13137535391603605,2.3984294363192435,2905,5.264904672507863,273.1551518874731,1101.9063330302333,371.24993055014374,5.6136941938947995,7.005704095457401,5.919565484996321,16.523987767530222,88.76762470854719,6.972248554229736,13.534802099806257,15.25902390304147,0.4222945159617859,-1.0,-1.8369701987210297e-16,-0.9721181966290612,-0.23449138957041052,2020
882d044d93fffff,2018-08-19,0,Tip2_Kirilma_Noktasi,b,BLK,26.229156494140625,5.006500244140625,2.996126413345337,25.613277435302734,88825.1875,0.1251068115234375,2.5345373153686523,92.79191814000953,107.83666314880803,610.8797314656694,7.411750333792319,149.63627992274726,30.086645855359393,1.044497722235974,28.059659679274773,145.7043672236323,18.0,66.0,1214.6542667399012,15.697658526351995,-0.0726800777757287,-0.6722156593342784,0.4711330430389632,0.5233971246211984,0.0054698323398382,0.0,0.54015,41.09999999999998,33.20000000000011,-0.6061541239420573,-1.6481772661209106,-0.9385404453940834,-0.3451692807297248,0.6559885144816998,10.297483697542635,3883,5.45534966988633,570.1156655431436,702.3159921727374,1394.6492549721227,6.347591755767632,6.555806281819474,7.241115001733775,13.835344096587017,90.14339433620928,45.62167167663574,15.000107619889604,16.251301758772378,0.4077698534344223,-0.8660254037844385,-0.5000000000000004,-0.7412220108485957,-0.6712599575675315,2018
